protein_id	type	confidence	probability	e_value	score	hmm_model
sequence_811|prob_1.0000	Adaptation	High	100.0	8.8e-85	285.4	cas14u
sequence_3984|prob_0.9997	Adaptation	High	100.0	4.5e-58	197.4	cas14u
sequence_12375|prob_0.9751	Adaptation	High	100.0	1.7e-61	208.7	cas14u
sequence_1454|prob_0.9999	Adaptation	High	100.0	4.3e-85	286.5	cas14u
sequence_1468|prob_0.9999	Adaptation	High	100.0	1.7e-16	60.5	cas14u
sequence_12450|prob_0.9743	Adaptation	High	100.0	2.3e-71	241.2	cas14u
sequence_6170|prob_0.9988	Adaptation	High	100.0	1.1e-18	67.7	cas14u
sequence_11513|prob_0.9815	Adaptation	High	100.0	1.1e-50	173.1	cas14u
sequence_2529|prob_0.9999	Adaptation	High	100.0	2.6e-47	162.0	cas14u
sequence_8440|prob_0.9952	Adaptation	High	100.0	5.5e-83	279.5	cas14u
sequence_6788|prob_0.9982	Adaptation	High	100.0	6.2e-11	42.1	cas14u
sequence_1750|prob_0.9999	Adaptation	High	100.0	4.5e-83	279.8	cas14u
sequence_2296|prob_0.9999	Adaptation	High	100.0	1e-59	202.8	cas14u
sequence_10654|prob_0.9866	Adaptation	High	100.0	2.1e-43	149.1	cas14u
sequence_10655|prob_0.9866	Adaptation	High	100.0	2.1e-43	149.1	cas14u
sequence_985|prob_0.9999	Adaptation	High	100.0	1.9e-80	271.2	cas14u
sequence_1253|prob_0.9999	Adaptation	High	100.0	7.8e-81	272.4	cas14u
sequence_8918|prob_0.9938	Adaptation	High	100.0	1.7e-52	179.0	cas14u
sequence_12482|prob_0.9741	Adaptation	High	100.0	3e-89	300.2	cas14u
sequence_3209|prob_0.9998	Adaptation	High	100.0	3.3e-43	148.5	cas14u
sequence_2558|prob_0.9999	Adaptation	High	100.0	1.2e-74	252.0	cas14u
sequence_15540|prob_0.9379	Adaptation	High	100.0	2.9e-52	178.3	cas14u
sequence_8537|prob_0.9949	Adaptation	High	100.0	5.7e-64	216.8	cas14u
sequence_5681|prob_0.9991	Adaptation	High	100.0	2.7e-40	138.9	cas14u
sequence_3993|prob_0.9997	Adaptation	High	100.0	1.1e-68	232.4	cas14u
sequence_9132|prob_0.9931	Adaptation	High	100.0	2.9e-68	231.0	cas14u
sequence_1552|prob_0.9999	Adaptation	High	100.0	1.7e-55	189.0	cas14u
sequence_7919|prob_0.9964	Adaptation	High	100.0	6.9e-88	295.7	cas14u
sequence_1951|prob_0.9999	Adaptation	High	100.0	2.2e-53	182.0	cas14u
sequence_2285|prob_0.9999	Adaptation	High	100.0	1.1e-45	156.6	cas14u
sequence_11503|prob_0.9815	Adaptation	High	100.0	1.5e-48	166.1	cas14u
sequence_7736|prob_0.9968	Adaptation	High	100.0	7.3e-70	236.3	cas14u
sequence_4066|prob_0.9996	Adaptation	High	100.0	1.9e-64	218.4	cas14u
sequence_14089|prob_0.9579	Adaptation	High	100.0	4.7e-58	197.4	cas14u
sequence_10180|prob_0.9890	Adaptation	High	100.0	2.3e-25	89.6	cas14u
sequence_8782|prob_0.9942	Adaptation	High	100.0	2.9e-63	214.6	cas14u
sequence_1311|prob_0.9999	Adaptation	High	100.0	3.9e-70	237.2	cas14u
sequence_5266|prob_0.9993	Adaptation	High	100.0	1.1e-42	146.8	cas14u
sequence_7801|prob_0.9966	Adaptation	High	100.0	2.8e-52	178.4	cas14u
sequence_6284|prob_0.9987	Adaptation	High	100.0	1.6e-58	198.9	cas14u
sequence_2485|prob_0.9999	Adaptation	High	100.0	1.6e-63	215.4	cas14u
sequence_15960|prob_0.9311	Adaptation	High	100.0	8.4e-25	87.8	cas14u
sequence_9204|prob_0.9929	Adaptation	High	100.0	1e-44	153.4	cas14u
sequence_8609|prob_0.9947	Adaptation	High	100.0	7.7e-63	213.1	cas14u
sequence_1415|prob_0.9999	Adaptation	High	100.0	2.4e-24	86.3	cas14u
sequence_10529|prob_0.9872	Adaptation	High	100.0	1.2e-49	169.6	cas14u
sequence_8793|prob_0.9942	Adaptation	High	100.0	4.3e-30	105.3	cas14u
sequence_489|prob_1.0000	Adaptation	High	100.0	5.8e-22	78.5	cas14u
sequence_446|prob_1.0000	Adaptation	High	100.0	1.3e-46	159.7	cas14u
sequence_10214|prob_0.9888	Adaptation	High	100.0	8.9e-83	278.8	cas14u
sequence_1571|prob_0.9999	Adaptation	High	100.0	2.5e-63	214.8	cas14u
sequence_7698|prob_0.9968	Adaptation	High	100.0	1e-40	140.3	cas14u
sequence_6291|prob_0.9987	Adaptation	High	100.0	3.2e-53	181.5	cas14u
sequence_1745|prob_0.9999	Adaptation	High	100.0	1.7e-16	60.4	cas14u
sequence_447|prob_1.0000	Adaptation	High	100.0	5.7e-46	157.6	cas14u
sequence_480|prob_1.0000	Adaptation	High	100.0	3.7e-74	250.4	cas14u
sequence_1706|prob_0.9999	Adaptation	High	100.0	6.8e-73	246.3	cas14u
sequence_1272|prob_0.9999	Adaptation	High	100.0	1.6e-81	274.7	cas14u
sequence_9555|prob_0.9918	Adaptation	High	100.0	2.8e-64	217.9	cas14u
sequence_1171|prob_0.9999	Adaptation	High	100.0	1.3e-58	199.2	cas14u
sequence_1713|prob_0.9999	Adaptation	High	100.0	9.7e-47	160.1	cas14u
sequence_1227|prob_0.9999	Adaptation	High	100.0	1.3e-85	288.1	cas14u
sequence_2051|prob_0.9999	Adaptation	High	100.0	1.4e-59	202.4	cas14u
sequence_17957|prob_0.8891	Adaptation	High	100.0	1.5e-88	297.8	cas14u
sequence_1465|prob_0.9999	Adaptation	High	100.0	6.4e-64	216.7	cas14u
sequence_506|prob_1.0000	Adaptation	High	100.0	2e-60	205.2	cas14u
sequence_13073|prob_0.9689	Adaptation	High	100.0	7.5e-45	153.9	cas14u
sequence_3258|prob_0.9998	Adaptation	High	100.0	1.6e-40	139.6	cas14u
sequence_5117|prob_0.9993	Adaptation	High	100.0	2.7e-14	53.2	cas14u
sequence_522|prob_1.0000	Adaptation	High	100.0	4.4e-86	289.7	cas14u
sequence_556|prob_1.0000	Adaptation	High	100.0	2.1e-86	290.8	cas14u
sequence_557|prob_1.0000	Adaptation	High	100.0	1.5e-86	291.3	cas14u
sequence_8979|prob_0.9936	Adaptation	High	100.0	6.3e-49	167.3	cas14u
sequence_8699|prob_0.9945	Adaptation	High	100.0	6.5e-53	180.4	cas14u
sequence_9885|prob_0.9903	Adaptation	High	100.0	2.3e-83	280.7	cas14u
sequence_6192|prob_0.9987	Adaptation	High	100.0	8.8e-46	156.9	cas14u
sequence_2956|prob_0.9998	Adaptation	High	100.0	8.5e-60	203.1	cas14u
sequence_493|prob_1.0000	Adaptation	High	100.0	4.2e-87	293.1	cas14u
sequence_486|prob_1.0000	Adaptation	High	100.0	9e-37	127.3	cas14u
sequence_353|prob_1.0000	Adaptation	High	100.0	9.9e-76	255.6	cas14u
sequence_1520|prob_0.9999	Adaptation	High	100.0	1.2e-80	271.8	cas14u
sequence_2975|prob_0.9998	Adaptation	High	100.0	2.6e-47	162.0	cas14u
sequence_4837|prob_0.9994	Adaptation	High	100.0	1.5e-13	50.7	cas14u
sequence_2785|prob_0.9998	Adaptation	High	100.0	1e-45	156.7	cas14u
sequence_2427|prob_0.9999	Adaptation	High	100.0	1.4e-20	73.9	cas14u
sequence_16665|prob_0.9185	Adaptation	High	100.0	2.8e-64	217.9	cas14u
sequence_751|prob_1.0000	Adaptation	High	100.0	4.7e-87	292.9	cas14u
sequence_3447|prob_0.9998	Adaptation	High	100.0	2.5e-84	283.9	cas14u
sequence_13567|prob_0.9638	Adaptation	High	100.0	2.4e-27	96.2	cas14u
sequence_2056|prob_0.9999	Adaptation	High	100.0	3.9e-62	210.8	cas14u
sequence_9600|prob_0.9916	Adaptation	High	100.0	7e-68	229.7	cas14u
sequence_2647|prob_0.9999	Adaptation	High	100.0	1.8e-77	261.3	cas14u
sequence_2100|prob_0.9999	Adaptation	High	100.0	2.7e-52	178.4	cas14u
sequence_14656|prob_0.9505	Adaptation	High	100.0	9.7e-58	196.3	cas14u
sequence_3653|prob_0.9997	Adaptation	High	100.0	4.3e-80	270.0	cas14u
sequence_6738|prob_0.9982	Adaptation	High	100.0	4.9e-82	276.4	cas14u
sequence_5479|prob_0.9992	Adaptation	High	100.0	3.6e-84	283.4	cas14u
sequence_18798|prob_0.8625	Adaptation	High	100.0	3.6e-67	227.4	cas14u
sequence_807|prob_1.0000	Adaptation	High	100.0	5.8e-45	154.2	cas14u
sequence_11515|prob_0.9815	Adaptation	High	100.0	2.7e-67	227.8	cas14u
sequence_213|prob_1.0000	Adaptation	High	100.0	8.9e-88	295.3	cas14u
sequence_12009|prob_0.9780	Adaptation	High	100.0	6.7e-88	295.7	cas14u
sequence_7328|prob_0.9975	Adaptation	High	100.0	1.2e-12	47.8	cas14u
sequence_13796|prob_0.9613	Adaptation	High	100.0	3.8e-43	148.2	cas14u
sequence_3566|prob_0.9997	Adaptation	High	100.0	5.6e-18	65.3	cas14u
sequence_20089|prob_0.8034	Adaptation	High	100.0	4.4e-81	273.2	cas14u
sequence_6507|prob_0.9985	Adaptation	High	100.0	2.6e-54	185.1	cas14u
sequence_2340|prob_0.9999	Adaptation	High	100.0	1.3e-83	281.6	cas14u
sequence_14485|prob_0.9529	Adaptation	High	100.0	4.7e-59	200.7	cas14u
sequence_7895|prob_0.9964	Adaptation	High	100.0	2.5e-70	237.8	cas14u
sequence_561|prob_1.0000	Adaptation	High	100.0	2.8e-85	287.0	cas14u
sequence_2130|prob_0.9999	Adaptation	High	100.0	3.5e-66	224.1	cas14u
sequence_2990|prob_0.9998	Adaptation	High	100.0	3.9e-84	283.3	cas14u
sequence_718|prob_1.0000	Adaptation	High	100.0	1.7e-78	264.7	cas14u
sequence_372|prob_1.0000	Adaptation	High	100.0	9.7e-86	288.6	cas14u
sequence_13500|prob_0.9645	Adaptation	High	100.0	4e-66	224.0	cas14u
sequence_10712|prob_0.9863	Adaptation	High	100.0	1.4e-82	278.2	cas14u
sequence_2851|prob_0.9998	Adaptation	High	100.0	3.7e-37	128.5	cas14u
sequence_9809|prob_0.9907	Adaptation	High	100.0	5e-37	128.1	cas14u
sequence_1279|prob_0.9999	Adaptation	High	100.0	3.5e-76	257.1	cas14u
sequence_10171|prob_0.9891	Adaptation	High	100.0	3.6e-60	204.3	cas14u
sequence_4884|prob_0.9994	Adaptation	Low	16.6	0.022	14.0	cas14u
sequence_13587|prob_0.9637	Adaptation	High	100.0	4.4e-13	49.2	cas14u
sequence_10543|prob_0.9871	Adaptation	High	100.0	3.7e-84	283.4	cas14u
sequence_13945|prob_0.9594	Adaptation	High	100.0	3.5e-51	174.7	cas14u
sequence_4935|prob_0.9994	Adaptation	High	100.0	5.9e-22	78.4	cas14u
sequence_18156|prob_0.8835	Adaptation	High	100.0	8.2e-20	71.4	cas14u
sequence_15568|prob_0.9374	Adaptation	High	100.0	5.6e-57	193.8	cas14u
sequence_846|prob_1.0000	Adaptation	High	100.0	7.5e-73	246.1	cas14u
sequence_2946|prob_0.9998	Adaptation	High	100.0	5.7e-60	203.7	cas14u
sequence_930|prob_0.9999	Adaptation	High	100.0	6.6e-66	223.2	cas14u
sequence_841|prob_1.0000	Adaptation	High	100.0	1.4e-43	149.6	cas14u
sequence_3773|prob_0.9997	Adaptation	High	100.0	4.7e-53	180.9	cas14u
sequence_588|prob_1.0000	Adaptation	High	100.0	1.2e-77	262.0	cas14u
sequence_3576|prob_0.9997	Adaptation	High	100.0	4.4e-42	144.7	cas14u
sequence_13129|prob_0.9685	Adaptation	High	100.0	2.8e-14	53.2	cas14u
sequence_9647|prob_0.9914	Adaptation	High	100.0	4.6e-66	223.8	cas14u
sequence_18637|prob_0.8680	Adaptation	High	100.0	1.8e-32	113.1	cas14u
sequence_4177|prob_0.9996	Adaptation	High	100.0	9.2e-74	249.1	cas14u
sequence_4178|prob_0.9996	Adaptation	High	100.0	9.2e-74	249.1	cas14u
sequence_641|prob_1.0000	Adaptation	High	100.0	1.1e-77	262.0	cas14u
sequence_7026|prob_0.9979	Adaptation	High	100.0	2.7e-68	231.1	cas14u
sequence_2198|prob_0.9999	Adaptation	High	100.0	7e-43	147.4	cas14u
sequence_6304|prob_0.9987	Adaptation	High	100.0	1.5e-49	169.3	cas14u
sequence_1000|prob_0.9999	Adaptation	High	100.0	7.3e-56	190.1	cas14u
sequence_277|prob_1.0000	Adaptation	High	100.0	4e-72	243.7	cas14u
sequence_3266|prob_0.9998	Adaptation	High	100.0	2.9e-84	283.7	cas14u
sequence_7464|prob_0.9972	Adaptation	High	100.0	5.4e-83	279.5	cas14u
sequence_2167|prob_0.9999	Adaptation	High	100.0	1.4e-83	281.5	cas14u
sequence_3079|prob_0.9998	Adaptation	High	100.0	2.1e-84	284.1	cas14u
sequence_16797|prob_0.9160	Adaptation	High	100.0	1.8e-74	251.5	cas14u
sequence_7368|prob_0.9974	Adaptation	High	100.0	8.4e-49	166.9	cas14u
sequence_2526|prob_0.9999	Adaptation	High	100.0	2.9e-71	240.9	cas14u
sequence_3635|prob_0.9997	Adaptation	High	100.0	2e-22	80.0	cas14u
sequence_371|prob_1.0000	Adaptation	High	100.0	3.2e-77	260.5	cas14u
sequence_622|prob_1.0000	Adaptation	High	100.0	3e-41	142.0	cas14u
sequence_19585|prob_0.8293	Adaptation	High	100.0	2.6e-62	211.4	cas14u
sequence_17862|prob_0.8915	Adaptation	High	100.0	4.5e-83	279.8	cas14u
sequence_8544|prob_0.9949	Adaptation	High	100.0	2.7e-47	161.9	cas14u
sequence_4026|prob_0.9997	Adaptation	High	100.0	3.5e-85	286.8	cas14u
sequence_11340|prob_0.9825	Adaptation	High	100.0	5.5e-26	91.7	cas14u
sequence_17417|prob_0.9025	Adaptation	High	100.0	2.4e-75	254.4	cas14u
sequence_519|prob_1.0000	Adaptation	High	100.0	3.9e-39	135.0	cas14u
sequence_7274|prob_0.9975	Adaptation	High	100.0	1.8e-39	136.2	cas14u
sequence_5513|prob_0.9992	Adaptation	High	100.0	1.1e-56	192.9	cas14u
sequence_4084|prob_0.9996	Adaptation	High	100.0	9.8e-81	272.1	cas14u
sequence_2859|prob_0.9998	Adaptation	High	100.0	5.8e-50	170.7	cas14u
sequence_2570|prob_0.9999	Adaptation	High	100.0	2.5e-42	145.5	cas14u
sequence_1242|prob_0.9999	Adaptation	High	100.0	4e-82	276.7	cas14u
sequence_1842|prob_0.9999	Adaptation	High	100.0	1.8e-55	188.9	cas14u
sequence_1628|prob_0.9999	Adaptation	High	100.0	1.2e-59	202.6	cas14u
sequence_3869|prob_0.9997	Adaptation	High	100.0	3.9e-74	250.4	cas14u
sequence_2004|prob_0.9999	Adaptation	High	100.0	9.4e-49	166.7	cas14u
sequence_4895|prob_0.9994	Adaptation	High	100.0	3.1e-19	69.5	cas14u
sequence_591|prob_1.0000	Adaptation	High	100.0	4.6e-89	299.5	cas14u
sequence_10493|prob_0.9874	Adaptation	High	100.0	7.3e-84	282.4	cas14u
sequence_3036|prob_0.9998	Adaptation	High	100.0	1.4e-85	288.0	cas14u
sequence_1453|prob_0.9999	Adaptation	High	100.0	4.6e-88	296.2	cas14u
sequence_14650|prob_0.9505	Adaptation	High	100.0	4.3e-84	283.1	cas14u
sequence_1850|prob_0.9999	Adaptation	High	100.0	1.2e-87	294.8	cas14u
sequence_182|prob_1.0000	Adaptation	High	100.0	9e-73	245.9	cas14u
sequence_1364|prob_0.9999	Adaptation	High	100.0	3.7e-53	181.3	cas14u
sequence_3077|prob_0.9998	Adaptation	High	100.0	3.9e-48	164.7	cas14u
sequence_3118|prob_0.9998	Adaptation	High	100.0	1.5e-84	284.6	cas14u
sequence_888|prob_1.0000	Adaptation	High	100.0	8.5e-56	189.9	cas14u
sequence_6611|prob_0.9984	Adaptation	High	100.0	7e-33	114.4	cas14u
sequence_13984|prob_0.9591	Adaptation	High	100.0	1.1e-26	94.0	cas14u
sequence_13178|prob_0.9679	Adaptation	High	100.0	3.6e-78	263.6	cas14u
sequence_11448|prob_0.9818	Adaptation	High	100.0	1.4e-31	110.1	cas14u
sequence_2866|prob_0.9998	Adaptation	High	100.0	2.6e-84	283.9	cas14u
sequence_15010|prob_0.9459	Adaptation	High	100.0	1.5e-40	139.7	cas14u
sequence_19594|prob_0.8287	Adaptation	High	100.0	8.4e-34	117.5	cas14u
sequence_5888|prob_0.9990	Adaptation	High	100.0	1.5e-31	110.0	cas14u
sequence_10545|prob_0.9871	Adaptation	High	100.0	1.1e-83	281.8	cas14u
sequence_6765|prob_0.9982	Adaptation	High	100.0	4.3e-84	283.1	cas14u
sequence_3979|prob_0.9997	Adaptation	High	100.0	5.7e-61	207.0	cas14u
sequence_3533|prob_0.9997	Adaptation	High	100.0	6.3e-49	167.3	cas14u
sequence_2577|prob_0.9999	Adaptation	High	100.0	5.8e-50	170.7	cas14u
sequence_7469|prob_0.9972	Adaptation	High	100.0	1.2e-43	149.9	cas14u
sequence_826|prob_1.0000	Adaptation	High	100.0	3.5e-77	260.4	cas14u
sequence_5024|prob_0.9994	Adaptation	High	100.0	6e-58	197.0	cas14u
sequence_6230|prob_0.9987	Adaptation	High	100.0	1.8e-42	146.0	cas14u
sequence_2373|prob_0.9999	Adaptation	High	100.0	1.4e-81	274.9	cas14u
sequence_366|prob_1.0000	Adaptation	High	100.0	5.8e-88	295.9	cas14u
sequence_1388|prob_0.9999	Adaptation	High	100.0	8.6e-49	166.9	cas14u
sequence_2712|prob_0.9998	Adaptation	High	100.0	9.9e-49	166.7	cas14u
sequence_1506|prob_0.9999	Adaptation	High	100.0	4.6e-43	148.0	cas14u
sequence_3573|prob_0.9997	Adaptation	High	100.0	2.2e-74	251.2	cas14u
sequence_1701|prob_0.9999	Adaptation	High	100.0	2.6e-80	270.7	cas14u
sequence_8343|prob_0.9955	Adaptation	High	100.0	6.5e-62	210.1	cas14u
sequence_13357|prob_0.9659	Adaptation	High	100.0	2.2e-38	132.5	cas14u
sequence_3946|prob_0.9997	Adaptation	High	100.0	1.1e-58	199.4	cas14u
sequence_784|prob_1.0000	Adaptation	High	100.0	1.6e-88	297.7	cas14u
sequence_1117|prob_0.9999	Adaptation	High	100.0	8.7e-88	295.3	cas14u
sequence_1353|prob_0.9999	Adaptation	High	100.0	7.7e-83	279.0	cas14u
sequence_1492|prob_0.9999	Adaptation	High	100.0	2.6e-38	132.3	cas14u
sequence_1508|prob_0.9999	Adaptation	High	100.0	2.4e-38	132.5	cas14u
sequence_3581|prob_0.9997	Adaptation	High	100.0	4e-64	217.3	cas14u
sequence_7441|prob_0.9973	Adaptation	High	100.0	1.4e-51	176.1	cas14u
sequence_1329|prob_0.9999	Adaptation	High	100.0	1.6e-82	278.0	cas14u
sequence_3083|prob_0.9998	Adaptation	High	100.0	1e-61	209.4	cas14u
sequence_11253|prob_0.9831	Adaptation	High	100.0	1.1e-83	281.9	cas14u
sequence_19158|prob_0.8486	Adaptation	High	100.0	1.2e-31	110.4	cas14u
sequence_2293|prob_0.9999	Adaptation	High	100.0	3.4e-77	260.4	cas14u
sequence_199|prob_1.0000	Adaptation	High	100.0	1.6e-80	271.4	cas14u
sequence_3086|prob_0.9998	Adaptation	High	100.0	1.2e-76	258.6	cas14u
sequence_2262|prob_0.9999	Adaptation	High	100.0	2.1e-84	284.2	cas14u
sequence_8913|prob_0.9938	Adaptation	High	100.0	9e-67	226.1	cas14u
sequence_3335|prob_0.9998	Adaptation	High	100.0	1.2e-47	163.1	cas14u
sequence_6387|prob_0.9986	Adaptation	High	100.0	1.7e-81	274.6	cas14u
sequence_7083|prob_0.9978	Adaptation	High	100.0	5.9e-49	167.4	cas14u
sequence_4095|prob_0.9996	Adaptation	High	100.0	2.8e-85	287.1	cas14u
sequence_6819|prob_0.9982	Adaptation	High	100.0	5.1e-45	154.4	cas14u
sequence_2746|prob_0.9998	Adaptation	High	100.0	1.2e-61	209.2	cas14u
sequence_12029|prob_0.9779	Adaptation	High	100.0	2.2e-22	79.8	cas14u
sequence_2845|prob_0.9998	Adaptation	High	100.0	2.8e-85	287.1	cas14u
sequence_2999|prob_0.9998	Adaptation	High	100.0	1.3e-41	143.2	cas14u
sequence_18240|prob_0.8807	Adaptation	High	100.0	6.9e-35	121.1	cas14u
sequence_782|prob_1.0000	Adaptation	High	100.0	4.8e-83	279.7	cas14u
sequence_6564|prob_0.9984	Adaptation	High	100.0	1.1e-77	262.1	cas14u
sequence_2534|prob_0.9999	Adaptation	High	100.0	2.4e-37	129.1	cas14u
sequence_2772|prob_0.9998	Adaptation	High	100.0	2.6e-52	178.5	cas14u
sequence_2291|prob_0.9999	Adaptation	High	100.0	4.2e-84	283.2	cas14u
sequence_2818|prob_0.9998	Adaptation	High	100.0	3.3e-28	99.1	cas14u
sequence_3144|prob_0.9998	Adaptation	High	100.0	3.4e-83	280.2	cas14u
sequence_13403|prob_0.9655	Adaptation	Low	44.2	3.8e-05	22.8	cas14a
sequence_1874|prob_0.9999	Adaptation	High	100.0	7.2e-51	173.7	cas14u
sequence_1936|prob_0.9999	Adaptation	High	100.0	8.6e-40	137.2	cas14u
sequence_1223|prob_0.9999	Adaptation	High	100.0	6.9e-58	196.8	cas14u
sequence_1904|prob_0.9999	Adaptation	High	100.0	7.5e-86	288.9	cas14u
sequence_1096|prob_0.9999	Adaptation	High	100.0	1.1e-57	196.2	cas14u
sequence_3593|prob_0.9997	Adaptation	High	100.0	2.5e-16	59.9	cas14u
sequence_2244|prob_0.9999	Adaptation	High	100.0	5.1e-36	124.8	cas14u
sequence_3521|prob_0.9998	Adaptation	High	100.0	6.2e-81	272.8	cas14u
sequence_1886|prob_0.9999	Adaptation	High	100.0	1.2e-49	169.7	cas14u
sequence_1153|prob_0.9999	Adaptation	High	100.0	5.6e-39	134.5	cas14u
sequence_1280|prob_0.9999	Adaptation	High	100.0	1.2e-89	301.4	cas14u
sequence_5176|prob_0.9993	Adaptation	High	100.0	2e-75	254.6	cas14u
sequence_5700|prob_0.9991	Adaptation	High	100.0	2e-26	93.2	cas14u
sequence_3727|prob_0.9997	Adaptation	High	100.0	2.6e-76	257.5	cas14u
sequence_3674|prob_0.9997	Adaptation	High	100.0	9.6e-37	127.2	cas14u
sequence_4724|prob_0.9995	Adaptation	High	100.0	2e-89	300.7	cas14u
sequence_4751|prob_0.9995	Adaptation	High	100.0	1.5e-75	255.0	cas14u
sequence_1710|prob_0.9999	Adaptation	High	100.0	8e-86	288.9	cas14u
sequence_1238|prob_0.9999	Adaptation	High	100.0	1.7e-77	261.4	cas14u
sequence_2774|prob_0.9998	Adaptation	High	100.0	7.4e-22	78.1	cas14u
sequence_2530|prob_0.9999	Adaptation	High	100.0	1.1e-66	225.7	cas14u
sequence_17682|prob_0.8961	Adaptation	High	100.0	9.7e-86	288.6	cas14u
sequence_2361|prob_0.9999	Adaptation	High	100.0	2.7e-40	138.9	cas14u
sequence_8811|prob_0.9942	Adaptation	High	100.0	6.8e-80	269.3	cas14u
sequence_17707|prob_0.8956	Adaptation	High	100.0	1.4e-43	149.7	cas14u
sequence_20110|prob_0.8020	Adaptation	High	100.0	2.3e-55	188.5	cas14u
sequence_2104|prob_0.9999	Adaptation	High	100.0	7.5e-72	242.8	cas14u
sequence_5257|prob_0.9993	Adaptation	High	100.0	1.5e-86	291.2	cas14u
sequence_1204|prob_0.9999	Adaptation	High	100.0	3.7e-78	263.6	cas14u
sequence_16380|prob_0.9239	Adaptation	High	100.0	1.4e-78	265.0	cas14u
sequence_2266|prob_0.9999	Adaptation	High	100.0	1.6e-48	166.0	cas14u
sequence_18097|prob_0.8854	Adaptation	High	100.0	5.4e-60	203.7	cas14u
sequence_15019|prob_0.9457	Adaptation	High	100.0	1.1e-71	242.3	cas14u
sequence_7810|prob_0.9966	Adaptation	High	100.0	1.9e-56	192.1	cas14u
sequence_843|prob_1.0000	Adaptation	High	100.0	2.8e-60	204.7	cas14u
sequence_14234|prob_0.9558	Adaptation	High	100.0	9.2e-54	183.2	cas14u
sequence_4506|prob_0.9995	Adaptation	High	100.0	1.7e-38	132.9	cas14u
sequence_13243|prob_0.9671	Adaptation	High	100.0	3.4e-18	66.1	cas14u
sequence_6508|prob_0.9985	Adaptation	High	100.0	1.1e-91	308.1	cas14u
sequence_3494|prob_0.9998	Adaptation	High	100.0	2.1e-81	274.3	cas14u
sequence_4627|prob_0.9995	Adaptation	High	100.0	7.3e-86	289.0	cas14u
sequence_9411|prob_0.9922	Adaptation	High	100.0	3.3e-15	56.2	cas14u
sequence_16361|prob_0.9242	Adaptation	High	100.0	1.8e-82	277.8	cas14u
sequence_2415|prob_0.9999	Adaptation	High	100.0	4.3e-84	283.1	cas14u
sequence_1243|prob_0.9999	Adaptation	High	100.0	2.2e-39	135.8	cas14u
sequence_8002|prob_0.9962	Adaptation	High	100.0	5.6e-30	104.9	cas14u
sequence_7994|prob_0.9962	Adaptation	High	100.0	5.2e-59	200.5	cas14u
sequence_133|prob_1.0000	Adaptation	High	100.0	9.4e-80	268.8	cas14u
sequence_3811|prob_0.9997	Adaptation	High	100.0	9.2e-32	110.8	cas14u
sequence_4258|prob_0.9996	Adaptation	High	100.0	8.6e-41	140.5	cas14u
sequence_7655|prob_0.9969	Adaptation	High	100.0	9e-66	222.8	cas14u
sequence_3736|prob_0.9997	Adaptation	High	100.0	6e-77	259.6	cas14u
sequence_18225|prob_0.8810	Adaptation	High	100.0	7.9e-63	213.1	cas14u
sequence_2053|prob_0.9999	Adaptation	High	100.0	6e-82	276.1	cas14u
sequence_1971|prob_0.9999	Adaptation	High	100.0	1.9e-78	264.6	cas14u
sequence_5461|prob_0.9992	Adaptation	High	100.0	1.8e-79	267.9	cas14u
sequence_5211|prob_0.9993	Adaptation	High	100.0	8.2e-84	282.2	cas14u
sequence_549|prob_1.0000	Adaptation	High	100.0	2.9e-39	135.5	cas14u
sequence_2045|prob_0.9999	Adaptation	High	100.0	6.7e-78	262.8	cas14u
sequence_7130|prob_0.9978	Adaptation	High	100.0	2e-29	103.1	cas14u
sequence_2981|prob_0.9998	Adaptation	High	100.0	2.8e-37	128.9	cas14u
sequence_314|prob_1.0000	Adaptation	High	100.0	3.5e-57	194.5	cas14u
sequence_13102|prob_0.9687	Adaptation	High	100.0	3.2e-83	280.3	cas14u
sequence_12999|prob_0.9698	Adaptation	High	100.0	2.3e-79	267.6	cas14u
sequence_5617|prob_0.9991	Adaptation	High	100.0	2.8e-59	201.4	cas14u
sequence_4738|prob_0.9995	Adaptation	High	100.0	1.3e-83	281.5	cas14u
sequence_4432|prob_0.9996	Adaptation	High	100.0	8e-81	272.4	cas14u
sequence_14301|prob_0.9549	Adaptation	High	100.0	9.2e-91	305.1	cas14u
sequence_1728|prob_0.9999	Adaptation	High	100.0	1.1e-90	304.9	cas14u
sequence_16476|prob_0.9221	Adaptation	High	100.0	3.5e-80	270.3	cas14u
sequence_1469|prob_0.9999	Adaptation	High	100.0	2.7e-77	260.7	cas14u
sequence_4899|prob_0.9994	Adaptation	High	100.0	3.1e-36	125.5	cas14u
sequence_4291|prob_0.9996	Adaptation	High	100.0	1.7e-16	60.4	cas14u
sequence_3021|prob_0.9998	Adaptation	High	100.0	5.9e-80	269.5	cas14u
sequence_2995|prob_0.9998	Adaptation	High	100.0	1.5e-80	271.5	cas14u
sequence_764|prob_1.0000	Adaptation	High	100.0	7.2e-57	193.5	cas14u
sequence_3288|prob_0.9998	Adaptation	High	100.0	2.8e-46	158.6	cas14u
sequence_234|prob_1.0000	Adaptation	High	100.0	1.2e-51	176.3	cas14u
sequence_411|prob_1.0000	Adaptation	High	100.0	7.7e-37	127.5	cas14u
sequence_7208|prob_0.9977	Adaptation	High	100.0	2.9e-63	214.5	cas14u
sequence_7227|prob_0.9976	Adaptation	High	100.0	2.3e-70	237.9	cas14u
